	cellType	gene	log1p_FC	pct.inGroup	pct.outGroup	wilcox.p	wilcox.fdr	wilcox.bonferroni
47172	pDC	KLC1	0.409199248	0.94	0.930489731	7.62436E-15	1.50476E-14	6.84668E-12
47202	pDC	ZDHHC17	0.326593607	0.88	0.830963665	8.23272E-15	1.61419E-14	7.39299E-12
47213	pDC	NRROS	0.526347552	0.94	0.900473934	8.49972E-15	1.66291E-14	7.63275E-12
47222	pDC	NPIPB11	0.481780647	0.96	0.881516588	8.63731E-15	1.68615E-14	7.7563E-12
47362	pDC	MAP2K3	0.447268858	0.9	0.895734597	1.687E-14	3.19604E-14	1.51492E-11
47372	pDC	LINC00863	0.332924208	0.82	0.642969984	1.75564E-14	3.31908E-14	1.57657E-11
47442	pDC	NCF1C	0.34536173	0.86	0.758293839	2.56339E-14	4.77577E-14	2.30192E-11
47462	pDC	BCL7A	0.334296929	0.82	0.647709321	2.67833E-14	4.9693E-14	2.40514E-11
47492	pDC	FADS1	0.305058549	0.8	0.68878357	3.16389E-14	5.83404E-14	2.84118E-11
47562	pDC	SELL	0.407525633	0.82	0.6492891	3.99211E-14	7.25691E-14	3.58492E-11
47592	pDC	GLG1	0.426430393	0.94	0.898894155	4.59525E-14	8.3029E-14	4.12654E-11
47632	pDC	TM9SF3	0.356999912	0.92	0.890995261	5.28791E-14	9.47812E-14	4.74854E-11
47772	pDC	SMG1P5	0.423868221	0.9	0.913112164	1.33864E-13	2.33417E-13	1.2021E-10
47792	pDC	VEGFB	0.34514456	0.8	0.674565561	1.4611E-13	2.53785E-13	1.31207E-10
47822	pDC	NPIPB1P	0.437676806	0.92	0.873617694	1.51966E-13	2.62434E-13	1.36465E-10
47832	pDC	SRSF6	0.33768376	0.9	0.884676145	1.54835E-13	2.66876E-13	1.39042E-10
47862	pDC	LUC7L	0.361606395	0.92	0.887835703	1.72503E-13	2.95625E-13	1.54907E-10
47882	pDC	KCNG2	0.331458057	0.78	0.63507109	2.0755E-13	3.54335E-13	1.8638E-10
48022	pDC	TTC3	0.3564154	0.92	0.911532385	5.66676E-13	9.42361E-13	5.08875E-10
48082	pDC	PPP1R3B	0.354538688	0.86	0.740916272	6.61102E-13	1.08731E-12	5.9367E-10
48103	pDC	ANGEL2	0.304778361	0.82	0.726698262	7.01504E-13	1.14954E-12	6.2995E-10
48192	pDC	RBM33	0.319621869	0.92	0.87835703	1.23355E-12	1.98874E-12	1.10773E-09
48232	pDC	P4HB	0.36006229	0.92	0.87835703	1.35188E-12	2.16397E-12	1.21399E-09
48242	pDC	FBRSL1	0.30324939	0.88	0.862559242	1.57089E-12	2.51008E-12	1.41066E-09
48252	pDC	SUPT3H	0.358575622	0.86	0.883096367	1.69405E-12	2.70206E-12	1.52126E-09
48272	pDC	STAG3L1	0.340399449	0.82	0.799368088	1.86521E-12	2.96453E-12	1.67496E-09
48302	pDC	SELPLG	0.413434873	0.86	0.813586098	2.22421E-12	3.51644E-12	1.99734E-09
48362	pDC	PARG	0.324516361	0.9	0.894154818	2.72146E-12	4.25762E-12	2.44387E-09
48402	pDC	DDB1	0.337847944	0.8	0.777251185	3.31657E-12	5.15273E-12	2.97828E-09
48442	pDC	ENSG00000281593	0.375268204	0.82	0.808846761	3.66544E-12	5.65561E-12	3.29157E-09
48482	pDC	C3orf58	0.368163134	0.8	0.777251185	5.14633E-12	7.88636E-12	4.62141E-09
48592	pDC	PAFAH1B1	0.401848759	0.98	0.962085308	6.86021E-12	1.0319E-11	6.16047E-09
48622	pDC	EIF4A3	0.426191532	0.92	0.889415482	6.98164E-12	1.04492E-11	6.26952E-09
48732	pDC	NPIPB2	0.389431054	0.9	0.886255924	9.40213E-12	1.38185E-11	8.44312E-09
48762	pDC	PLEKHM1P1	0.30529773	0.86	0.827804107	1.0355E-11	1.51446E-11	9.29876E-09
48782	pDC	PNISR	0.37696835	0.94	0.938388626	1.13252E-11	1.65098E-11	1.01701E-08
48832	pDC	COPA	0.396278624	1	0.965244866	1.35907E-11	1.96529E-11	1.22044E-08
48842	pDC	GOLGA4	0.328718008	0.94	0.947867299	1.4233E-11	2.05164E-11	1.27812E-08
48992	pDC	UBXN4	0.354529049	0.9	0.947867299	2.40727E-11	3.39361E-11	2.16173E-08
49013	pDC	GALNT7	0.332428282	0.82	0.830963665	2.53003E-11	3.55132E-11	2.27197E-08
49022	pDC	CLASP2	0.433886516	0.9	0.944707741	2.531E-11	3.55132E-11	2.27284E-08
49082	pDC	SAP130	0.343535999	0.82	0.823064771	2.99977E-11	4.16996E-11	2.69379E-08
49113	pDC	SMG1P7	0.342281382	0.84	0.856240126	3.58475E-11	4.9601E-11	3.2191E-08
49122	pDC	SH2B3	0.428591667	0.98	0.935229068	3.80827E-11	5.26127E-11	3.41983E-08
49142	pDC	ENSG00000259001	0.351081736	0.76	0.644549763	4.11413E-11	5.66639E-11	3.69449E-08
49172	pDC	CTDP1	0.322402247	0.84	0.832543444	4.74841E-11	6.51003E-11	4.26407E-08
49182	pDC	GAK	0.328581312	0.88	0.895734597	5.05224E-11	6.91603E-11	4.53692E-08
49302	pDC	SCARB2	0.353215009	0.86	0.721958926	9.59256E-11	1.28885E-10	8.61412E-08
49372	pDC	PQLC1	0.329005032	0.88	0.865718799	1.23134E-10	1.63814E-10	1.10574E-07
49402	pDC	GATAD2B	0.356542217	0.94	0.952606635	1.33655E-10	1.77024E-10	1.20022E-07
49472	pDC	FAM208B	0.3232461	0.88	0.865718799	1.84703E-10	2.42136E-10	1.65863E-07
49492	pDC	CDR2	0.35409274	0.88	0.864139021	2.12279E-10	2.77477E-10	1.90627E-07
49562	pDC	BRCA2	0.310233743	0.82	0.7835703	2.8418E-10	3.67714E-10	2.55194E-07
49822	pDC	POLR2A	0.386120715	0.88	0.90521327	1.0267E-09	1.28052E-09	9.21975E-07
49832	pDC	INTS6	0.356176171	0.9	0.886255924	1.03547E-09	1.28967E-09	9.29851E-07
49892	pDC	SKAP2	0.302598269	0.96	0.887835703	1.21791E-09	1.50438E-09	1.09368E-06
49942	pDC	ARIH1	0.402370019	0.98	0.966824645	1.31993E-09	1.61926E-09	1.1853E-06
49952	pDC	MAPKAPK2	0.343034234	0.96	0.90521327	1.34206E-09	1.64417E-09	1.20517E-06
50042	pDC	GATAD2A	0.356378021	0.88	0.916271722	1.61768E-09	1.95778E-09	1.45268E-06
50142	pDC	RGPD2	0.359765214	0.88	0.853080569	3.96066E-09	4.72962E-09	3.55667E-06
50252	pDC	ENSG00000273338	0.350873118	0.88	0.826224329	7.1732E-09	8.44238E-09	6.44154E-06
50313	pDC	AFF4	0.313519071	0.98	0.97314376	1.05015E-08	1.22631E-08	9.43031E-06
50402	pDC	SMARCAD1	0.310869944	0.86	0.842022117	2.26346E-08	2.61259E-08	2.03259E-05
50482	pDC	KDM6A	0.338188995	0.96	0.95892575	3.21402E-08	3.67199E-08	2.88619E-05
50562	pDC	IP6K2	0.303607406	0.86	0.887835703	3.87601E-08	4.3837E-08	3.48066E-05
50882	pDC	BIRC6	0.321457503	1	0.960505529	5.60345E-07	6.09189E-07	0.00050319
51202	pDC	USP9Y	0.388455878	0.66	0.680884676	1.00285E-05	1.0496E-05	0.009005578
51342	pDC	RASA1	0.320477019	0.94	0.936808847	3.84526E-05	3.95991E-05	0.034530423
51613	DC Mature	CCL19	0.666527462	0.876923077	0.207119741	3.08454E-47	2.17152E-44	2.17152E-44
51622	DC Mature	LAD1	0.552198017	0.953846154	0.326860841	1.28619E-45	4.52741E-43	9.05481E-43
51632	DC Mature	CCR7	1.696782692	0.984615385	0.446601942	1.04314E-43	2.4479E-41	7.34371E-41
51652	DC Mature	NCCRP1	0.315896919	0.8	0.192556634	2.96311E-40	3.6897E-38	2.08603E-37
51662	DC Mature	CCL22	1.522214289	0.984615385	0.533980583	3.14463E-40	3.6897E-38	2.21382E-37
51672	DC Mature	KDM2B	1.380305187	1	0.86407767	3.51836E-39	3.53847E-37	2.47693E-36
51752	DC Mature	POGLUT1	0.70147924	0.984615385	0.741100324	4.47235E-36	2.09902E-34	3.14853E-33
51762	DC Mature	ZBTB10	0.81617916	0.984615385	0.805825243	6.23944E-36	2.59095E-34	4.39256E-33
51772	DC Mature	LY75-CD302	0.998233169	0.969230769	0.745954693	6.39221E-36	2.59095E-34	4.50012E-33
51782	DC Mature	IL15	1.04640638	0.969230769	0.762135922	6.62459E-36	2.59095E-34	4.66371E-33
51882	DC Mature	TRAF1	1.085002239	0.969230769	0.754045307	6.68708E-34	1.68132E-32	4.7077E-31
52042	DC Mature	SLCO5A1	0.864212207	0.907692308	0.545307443	8.51039E-32	1.36166E-30	5.99131E-29
52052	DC Mature	CCNG2	0.604642913	0.969230769	0.817152104	1.39217E-31	2.17797E-30	9.80085E-29
52113	DC Mature	ITGA4	0.8607453	0.953846154	0.834951456	1.11712E-30	1.54207E-29	7.86453E-28
52182	DC Mature	RAB9A	0.58959438	0.953846154	0.776699029	2.82418E-30	3.42797E-29	1.98822E-27
52222	DC Mature	H6PD	0.384630692	0.938461538	0.721682848	6.79034E-30	7.71032E-29	4.7804E-27
52262	DC Mature	CEP350	0.654774166	0.984615385	0.909385113	1.28652E-29	1.37229E-28	9.05712E-27
52272	DC Mature	EBI3	0.5581124	0.907692308	0.605177994	1.626E-29	1.70851E-28	1.1447E-26
52361	DC Mature	NUB1	0.760875232	0.938461538	0.83171521	1.59532E-28	1.47777E-27	1.12311E-25
52431	DC Mature	RASSF4	0.61085511	0.907692308	0.733009709	3.69013E-28	3.12994E-27	2.59785E-25
52461	DC Mature	EYA4	0.644460817	0.861538462	0.506472492	5.95204E-28	4.84959E-27	4.19024E-25
52512	DC Mature	PSMG4	0.588698622	0.907692308	0.741100324	8.93631E-28	6.91336E-27	6.29116E-25
52531	DC Mature	TRABD2A	0.524254497	0.923076923	0.71197411	1.42217E-27	1.07657E-26	1.00121E-24
52621	DC Mature	ENSG00000266903	0.460312899	0.907692308	0.650485437	6.67705E-27	4.60847E-26	4.70064E-24
52681	DC Mature	TVP23A	0.610452783	0.907692308	0.665048544	1.96401E-26	1.28025E-25	1.38267E-23
52721	DC Mature	KIF2A	0.866740433	0.923076923	0.902912621	2.48285E-26	1.56065E-25	1.74793E-23
52761	DC Mature	BIRC2	0.581284933	0.953846154	0.889967638	4.04021E-26	2.45199E-25	2.84431E-23
52771	DC Mature	IL4I1	0.548278549	0.969230769	0.838187702	4.10709E-26	2.47127E-25	2.89139E-23
52891	DC Mature	GRSF1	0.716044925	0.892307692	0.83171521	2.76469E-25	1.50879E-24	1.94634E-22
52931	DC Mature	ARNTL2	0.477473372	0.861538462	0.610032362	6.4614E-25	3.42017E-24	4.54882E-22
53041	DC Mature	ERICH1	0.632606892	0.907692308	0.838187702	2.80519E-24	1.37143E-23	1.97485E-21
53091	DC Mature	SIAH1	0.552352554	0.953846154	0.90776699	7.57272E-24	3.57798E-23	5.3312E-21
53181	DC Mature	SIAH2	0.399173283	0.892307692	0.807443366	1.38895E-23	6.18873E-23	9.77819E-21
53291	DC Mature	TMEM39A	0.43679015	0.969230769	0.855987055	4.69446E-23	1.95556E-22	3.3049E-20
53301	DC Mature	ZC3H7B	0.395309899	0.938461538	0.817152104	4.91863E-23	2.03689E-22	3.46272E-20
53581	DC Mature	ENSG00000267121	0.403932958	0.938461538	0.828478964	1.21725E-21	4.32802E-21	8.56947E-19
53612	DC Mature	CD40	0.428955437	0.876923077	0.69579288	1.28467E-21	4.49953E-21	9.04406E-19
53712	DC Mature	FAM69A	0.346940482	0.907692308	0.754045307	3.73147E-21	1.245E-20	2.62696E-18
53891	DC Mature	AUH	0.481586462	0.876923077	0.854368932	2.15843E-20	6.63552E-20	1.51953E-17
54001	DC Mature	CREBRF	0.369050014	0.969230769	0.867313916	6.20811E-20	1.82104E-19	4.37051E-17
54012	DC Mature	CUL1	0.494836138	0.969230769	0.901294498	8.70722E-20	2.54352E-19	6.12988E-17
54041	DC Mature	SMC5	0.511620061	0.938461538	0.904530744	1.01995E-19	2.94282E-19	7.18047E-17
54051	DC Mature	CBWD5	0.390794909	0.938461538	0.881877023	1.04216E-19	2.99461E-19	7.33679E-17
54131	DC Mature	WHAMM	0.34104265	0.892307692	0.823624595	2.03885E-19	5.67333E-19	1.43535E-16
54161	DC Mature	DLGAP4	0.332151064	0.938461538	0.888349515	2.71565E-19	7.46803E-19	1.91181E-16
54181	DC Mature	SPPL2A	0.324423892	0.907692308	0.889967638	3.01942E-19	8.23904E-19	2.12567E-16
54201	DC Mature	GRAMD1A	0.302035863	0.923076923	0.834951456	3.37467E-19	9.13756E-19	2.37577E-16
54212	DC Mature	SUZ12	0.409351194	0.907692308	0.875404531	3.84808E-19	1.03795E-18	2.70905E-16
54312	DC Mature	MAP3K14	0.383344456	0.876923077	0.802588997	7.31391E-19	1.9E-18	5.14899E-16
54381	DC Mature	TMEM123	0.409672043	0.953846154	0.912621359	1.00985E-18	2.55732E-18	7.10934E-16
54412	DC Mature	BZW1	0.380059416	0.953846154	0.914239482	1.10803E-18	2.76713E-18	7.80052E-16
54421	DC Mature	CLEC16A	0.458884533	0.923076923	0.922330097	1.10842E-18	2.76713E-18	7.8033E-16
54541	DC Mature	ISCU	0.356827014	0.938461538	0.873786408	2.02739E-18	4.84214E-18	1.42728E-15
54621	DC Mature	VDAC2	0.310115973	0.953846154	0.898058252	2.84623E-18	6.63491E-18	2.00374E-15
54631	DC Mature	CDYL2	0.300161334	0.815384615	0.715210356	2.86612E-18	6.65924E-18	2.01775E-15
54771	DC Mature	DNAJB6	0.559399425	0.969230769	0.95631068	1.67227E-17	3.7138E-17	1.17727E-14
54781	DC Mature	PKD1P1	0.33286707	0.846153846	0.773462783	1.74147E-17	3.85533E-17	1.22599E-14
54851	DC Mature	ANXA7	0.301674179	0.938461538	0.898058252	4.06035E-17	8.79533E-17	2.85848E-14
54881	DC Mature	PHKB	0.369579575	0.923076923	0.872168285	4.93589E-17	1.05941E-16	3.47487E-14
54891	DC Mature	NABP1	0.375678294	0.938461538	0.886731392	5.16984E-17	1.10625E-16	3.63957E-14
54971	DC Mature	RAP2B	0.418482994	0.984615385	0.870550162	7.67517E-17	1.60336E-16	5.40332E-14
55161	DC Mature	SLC7A11	0.343359518	0.830769231	0.660194175	3.7244E-16	7.36511E-16	2.62198E-13
55281	DC Mature	POU2F1	0.365849677	0.923076923	0.896440129	8.94187E-16	1.71062E-15	6.29507E-13
55331	DC Mature	TIMMDC1	0.397968263	0.892307692	0.830097087	1.12723E-15	2.12754E-15	7.93572E-13
55431	DC Mature	SPG11	0.391221587	0.938461538	0.90776699	1.94575E-15	3.57653E-15	1.36981E-12
55451	DC Mature	SMG1	0.412607322	0.923076923	0.943365696	2.21787E-15	4.05553E-15	1.56138E-12
55531	DC Mature	PIK3CA	0.337460221	0.830769231	0.828478964	5.24713E-15	9.39944E-15	3.69398E-12
55541	DC Mature	PAN3	0.431728888	0.984615385	0.962783172	5.44419E-15	9.72769E-15	3.83271E-12
55631	DC Mature	ENSG00000251136	0.328649584	0.907692308	0.84789644	7.98862E-15	1.39553E-14	5.62399E-12
55761	DC Mature	AEBP2	0.303375701	0.984615385	0.922330097	1.61168E-14	2.72746E-14	1.13462E-11
55771	DC Mature	EDARADD	0.301789686	0.784615385	0.666666667	1.71951E-14	2.90296E-14	1.21053E-11
55931	DC Mature	IRF1	0.325570425	0.846153846	0.815533981	5.83458E-14	9.48625E-14	4.10754E-11
56012	DC Mature	ATOX1	0.424011252	0.969230769	0.915857605	1.6548E-13	2.64168E-13	1.16498E-10
56212	DC Mature	KLHL24	0.31311657	0.938461538	0.891585761	3.54389E-13	5.41193E-13	2.4949E-10
56771	DC Mature	TRA2A	0.32374684	0.969230769	0.95631068	1.1088E-11	1.50986E-11	7.80595E-09
56812	DC Mature	VPS8	0.303086735	0.923076923	0.865695793	1.24277E-11	1.67929E-11	8.74912E-09
57221	DC Mature	CLIP2	0.30528347	0.830769231	0.797734628	2.13134E-10	2.66986E-10	1.50046E-07
57591	DC Mature	ASH1L	0.32533482	0.984615385	0.96763754	2.91542E-09	3.42647E-09	2.05246E-06
57771	DC Mature	N4BP1	0.335310668	0.923076923	0.877022654	1.32703E-08	1.51415E-08	9.34228E-06
57871	DC Mature	PUS10	0.30856826	0.861538462	0.872168285	7.78864E-08	8.74514E-08	5.4832E-05
57901	DC Mature	RPL10P16	0.317063654	0.953846154	0.961165049	8.59598E-08	9.60567E-08	6.05157E-05
11004	NK	S1PR5	0.495982282	0.987012987	0.252964427	1.41864E-57	5.09292E-55	5.09292E-55
41004	NK	ENSG00000215765	0.437182632	0.974025974	0.23715415	3.43951E-56	3.08696E-54	1.23478E-53
6500	NK	SH2D1B	0.462016439	0.961038961	0.288537549	3.01097E-47	1.80156E-45	1.08094E-44
12104	NK	OSBPL5	0.607088056	0.987012987	0.424901186	1.62725E-45	4.86819E-44	5.84183E-43
18104	NK	ADGRG1	0.303877513	0.948051948	0.341897233	1.37132E-42	2.73503E-41	4.92305E-40
21104	NK	TTC38	0.375366229	0.987012987	0.523715415	6.31003E-42	1.07871E-40	2.2653E-39
23104	NK	PYHIN1	0.71444686	1	0.624505929	1.04736E-40	1.63479E-39	3.76001E-38
24104	NK	CCL3	0.512341443	0.948051948	0.373517787	1.16333E-40	1.74015E-39	4.17637E-38
26104	NK	ENSG00000276241	0.465828363	0.974025974	0.395256917	1.9908E-40	2.74883E-39	7.14697E-38
34104	NK	NCR1	0.337586151	0.974025974	0.363636364	1.5882E-38	1.67696E-37	5.70165E-36
36104	NK	ENSG00000277089	0.336632608	0.961038961	0.42687747	2.36282E-38	2.35625E-37	8.48251E-36
44104	NK	TMEM71	0.46323301	0.961038961	0.571146245	1.6491E-37	1.34552E-36	5.92027E-35
45104	NK	MYBL1	0.479649136	1	0.567193676	3.04993E-37	2.43317E-36	1.09493E-34
47104	NK	CEP78	0.452667358	0.948051948	0.54743083	1.19053E-36	9.09361E-36	4.274E-34
50104	NK	ENSG00000276085	0.673173346	0.987012987	0.448616601	2.09213E-36	1.50215E-35	7.51074E-34
52104	NK	TFDP2	0.631077722	1	0.833992095	2.80514E-36	1.93662E-35	1.00704E-33
53103	NK	APMAP	0.479564282	0.987012987	0.693675889	3.12711E-36	2.11818E-35	1.12263E-33
54103	NK	ADGRG5	0.346024708	0.974025974	0.563241107	3.49688E-36	2.32478E-35	1.25538E-33
55103	NK	GZMM	0.478084336	1	0.54743083	6.50382E-36	4.24522E-35	2.33487E-33
60102	NK	PAFAH2	0.35122294	0.922077922	0.509881423	6.91397E-35	4.13686E-34	2.48211E-32
8014	NK	YPEL1	0.420498843	0.948051948	0.600790514	1.60157E-31	7.18703E-31	5.74963E-29
8114	NK	DIP2A	0.699355233	1	0.83201581	6.19401E-31	2.74525E-30	2.22365E-28
8214	NK	PXN	0.383775607	0.961038961	0.662055336	6.81151E-31	2.98211E-30	2.44533E-28
8614	NK	LINC00861	0.444318205	0.987012987	0.59486166	1.58511E-30	6.61691E-30	5.69054E-28
9814	NK	ARSG	0.344459883	0.961038961	0.739130435	3.67734E-28	1.34711E-27	1.32017E-25
10014	NK	BIN2	0.465225423	0.974025974	0.812252964	1.18325E-27	4.24787E-27	4.24787E-25
10414	NK	TRAPPC10	0.478087715	1	0.893280632	1.46618E-26	5.06113E-26	5.26357E-24
10814	NK	MAPRE2	0.548465457	0.987012987	0.826086957	7.65566E-26	2.5448E-25	2.74838E-23
10914	NK	CHST12	0.340635055	0.961038961	0.756916996	8.27332E-26	2.72488E-25	2.97012E-23
11014	NK	ATM	0.42904528	1	0.861660079	9.73732E-26	3.17791E-25	3.4957E-23
11214	NK	SV2C	0.333833143	0.974025974	0.808300395	1.43147E-25	4.58838E-25	5.13898E-23
12114	NK	STK38	0.310155597	1	0.782608696	1.14268E-24	3.39026E-24	4.10222E-22
12314	NK	HSH2D	0.373374402	0.961038961	0.739130435	4.89102E-24	1.42754E-23	1.75587E-21
12514	NK	PTPRA	0.384173571	1	0.877470356	1.10533E-23	3.1745E-23	3.96812E-21
13214	NK	MYOM2	0.306047527	0.844155844	0.418972332	4.02844E-23	1.09561E-22	1.44621E-20
13914	NK	GPATCH8	0.388531482	0.987012987	0.897233202	1.7581E-22	4.54071E-22	6.31158E-20
16014	NK	HELZ	0.311980335	0.987012987	0.881422925	2.14827E-20	4.82017E-20	7.71228E-18
19214	NK	RC3H1	0.317408151	1	0.918972332	4.15437E-17	7.7678E-17	1.49142E-14
36014	B	VPREB3	0.342939952	0.907894737	0.094674556	7.86499E-69	4.49091E-66	4.49091E-66
36114	B	LINC00926	0.817762023	0.960526316	0.1617357	9.58876E-67	2.73759E-64	5.47518E-64
36214	B	FCRL1	0.448247211	0.947368421	0.169625247	7.07449E-63	1.34651E-60	4.03953E-60
36314	B	LINC01781	0.398603873	0.868421053	0.108481262	1.99028E-62	2.84112E-60	1.13645E-59
36414	B	MS4A1	1.200327302	0.960526316	0.236686391	8.16519E-57	9.32465E-55	4.66233E-54
36714	B	PAX5	0.63512256	0.973684211	0.280078895	7.14343E-53	5.09862E-51	4.0789E-50
36814	B	ENSG00000266923	0.43951586	0.934210526	0.234714004	1.28582E-52	8.15781E-51	7.34203E-50
37014	B	BLK	0.916907997	0.973684211	0.33530572	8.51315E-50	4.4191E-48	4.86101E-47
37114	B	CD22	0.39767446	0.907894737	0.224852071	1.09435E-49	5.20726E-48	6.24872E-47
37314	B	TNFRSF13C	1.603204098	0.973684211	0.426035503	2.99362E-47	1.22097E-45	1.70935E-44
37514	B	IGHD	0.310606895	0.881578947	0.16765286	7.73464E-47	2.7603E-45	4.41648E-44
37814	B	BANK1	1.695482757	0.986842105	0.573964497	4.61995E-45	1.38842E-43	2.63799E-42
38014	B	TNFRSF13B	0.344765135	0.947368421	0.264299803	5.05075E-44	1.37332E-42	2.88398E-41
38514	B	OSBPL10	0.941615863	0.986842105	0.617357002	2.46416E-41	5.41168E-40	1.40704E-38
38814	B	LY86-AS1	0.303843144	0.881578947	0.309664694	5.32878E-40	1.01459E-38	3.04273E-37
39014	B	LY9	0.709524796	0.973684211	0.597633136	6.21221E-40	1.14425E-38	3.54717E-37
39514	B	CNR2	0.313786114	0.934210526	0.388560158	2.61458E-39	4.0965E-38	1.49292E-36
39814	B	PPFIBP2	0.322226674	0.934210526	0.406311637	4.65995E-39	6.82264E-38	2.66083E-36
40914	B	FGD2	0.35120224	0.947368421	0.467455621	1.27708E-36	1.45842E-35	7.29211E-34
41514	B	CD37	0.86790571	0.973684211	0.873767258	1.51873E-35	1.54856E-34	8.67194E-33
41614	B	PARP15	0.537841477	0.986842105	0.708086785	1.72065E-35	1.72367E-34	9.82489E-33
41914	B	NIN	0.523262069	0.986842105	0.729783037	5.02605E-35	4.78313E-34	2.86988E-32
43314	B	HVCN1	0.31077197	0.934210526	0.530571992	4.30703E-33	3.3234E-32	2.45932E-30
43514	B	ENSG00000245552	0.617505608	0.947368421	0.609467456	1.11877E-32	8.4055E-32	6.38818E-30
43914	B	CD79B	0.432383204	0.934210526	0.560157791	1.94005E-32	1.38471E-31	1.10777E-29
44414	B	STX7	0.306553436	0.960526316	0.656804734	1.00303E-31	6.73798E-31	5.72728E-29
45214	B	NEK6	0.317745113	0.947368421	0.58974359	2.82272E-31	1.73309E-30	1.61177E-28
45914	B	DRAM2	0.3406776	0.934210526	0.668639053	6.82756E-31	3.89854E-30	3.89854E-28
46014	B	GNB5	0.376461942	0.960526316	0.733727811	8.47896E-31	4.79355E-30	4.84148E-28
47114	B	P2RX5-TAX1BP3	0.305821147	0.947368421	0.633136095	1.05659E-29	5.3867E-29	6.0331E-27
47414	B	COL19A1	0.355321258	0.947368421	0.506903353	1.79221E-29	8.89873E-29	1.02335E-26
47814	B	CHPT1	0.453324726	0.921052632	0.650887574	3.67568E-29	1.76371E-28	2.09881E-26
47914	B	PIKFYVE	0.345500164	0.934210526	0.696252465	4.08738E-29	1.94491E-28	2.3339E-26
49614	B	TMEM243	0.30701766	0.973684211	0.759368836	2.12161E-27	8.84264E-27	1.21144E-24
49914	B	SGPP1	0.301771634	0.960526316	0.719921105	3.37886E-27	1.37809E-26	1.92933E-24
51314	B	ARHGAP25	0.351164796	0.960526316	0.761341223	6.66347E-25	2.47068E-24	3.80484E-22
51514	B	DMXL1	0.313497421	0.934210526	0.769230769	7.48514E-25	2.73975E-24	4.27402E-22
52114	B	ENSG00000273734	0.326451793	0.921052632	0.731755424	2.45025E-24	8.63638E-24	1.39909E-21
53313	B	TMEM156	0.440542093	0.934210526	0.808678501	1.02277E-23	3.35633E-23	5.84001E-21
54313	B	TCEA1	0.308832711	0.947368421	0.824457594	2.0406E-23	6.33252E-23	1.16518E-20
54913	B	RCSD1	0.394785973	0.934210526	0.781065089	5.20242E-23	1.56346E-22	2.97058E-20
55013	B	RB1	0.311217135	0.960526316	0.824457594	6.65512E-23	1.98957E-22	3.80007E-20
56613	B	MYCBP2	0.352436616	0.986842105	0.869822485	1.67407E-21	4.61784E-21	9.55892E-19
56813	B	MTFR1	0.36885945	0.973684211	0.842209073	2.07806E-21	5.67737E-21	1.18657E-18
60512	B	ENSG00000239470	0.463033365	0.973684211	0.881656805	2.03691E-19	4.72796E-19	1.16308E-16
60812	B	RAB3GAP1	0.312077407	0.960526316	0.824457594	2.46556E-19	5.65397E-19	1.40784E-16
7593	B	ENSG00000146677	0.376713024	0.960526316	0.883629191	9.3605E-13	1.33621E-12	5.34484E-10
8203	B	RPL13AP25	0.420260566	0.973684211	0.923076923	1.73474E-10	2.14867E-10	9.90538E-08
8615	B	OOEP	0.365011585	0.947368421	0.857988166	4.67418E-09	5.31665E-09	2.66896E-06
8633	B	ENSG00000213598	0.328254163	0.960526316	0.911242604	6.69638E-09	7.58658E-09	3.82363E-06
8733	B	RPL21P28	0.314426903	0.960526316	0.893491124	1.68785E-08	1.87503E-08	9.63764E-06
9343	T	GPR171	0.323743983	0.961038961	0.450592885	3.18403E-34	1.60794E-32	6.43174E-32
9383	T	LEF1	0.312748491	0.974025974	0.5256917	2.60434E-31	6.57595E-30	5.26076E-29
9415	T	TNFSF8	0.370836432	0.974025974	0.64229249	6.4383E-31	1.18231E-29	1.30054E-28
9473	T	CASS4	0.347797865	0.961038961	0.588932806	7.2027E-27	8.5585E-26	1.45495E-24
9483	T	LRIG1	0.323521922	0.987012987	0.66798419	8.34074E-27	9.36016E-26	1.68483E-24
9553	T	KIAA0391	0.30220776	0.974025974	0.792490119	5.90891E-25	4.7744E-24	1.1936E-22
9973	T	MIR29A	0.338740576	0.961038961	0.68972332	8.08306E-19	2.43698E-18	1.63278E-16
9983	T	EVL	0.446677411	1	0.837944664	1.37083E-18	4.07219E-18	2.76909E-16
11333	B Plasma	TNFRSF17	0.30122264	0.75	0.081553398	5.13372E-53	3.66034E-50	3.66034E-50
11353	B Plasma	FCRL5	0.434329963	0.882352941	0.163106796	1.9664E-49	4.67348E-47	1.40204E-46
11383	B Plasma	IGLL5	1.466002253	0.911764706	0.341747573	3.47156E-39	4.12536E-37	2.47522E-36
11393	B Plasma	IGHA2	1.426222285	0.867647059	0.277669903	1.26965E-38	1.25916E-36	9.05262E-36
11403	B Plasma	TXNDC5	1.403727803	0.955882353	0.526213592	1.4128E-38	1.25916E-36	1.00733E-35
11433	B Plasma	ANKRD36BP2	0.481975105	0.852941176	0.266019417	5.25299E-38	3.40489E-36	3.74538E-35
11523	B Plasma	IGHG3	2.168225191	0.882352941	0.376699029	2.55873E-35	9.12186E-34	1.82437E-32
11593	B Plasma	IGHG2	2.058135936	0.867647059	0.382524272	2.51592E-33	6.6439E-32	1.79385E-30
11643	B Plasma	IGHG4	1.210627559	0.808823529	0.289320388	3.72487E-32	8.29947E-31	2.65583E-29
