Transcript_stable_ID	Transcript_type	Pig190723_PCLS_200304_1_trans_rcount.tr	Pig190723_PCLS_200304_2_trans_rcount.tr	Pig190723_PCLS_200304_3_trans_rcount.tr	Pig190723_PCLS_200304_4_trans_rcount.tr
ENSSSCT00000074430	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000020844	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000004763	protein_coding	16.0	9.0	19.0	0.0
ENSSSCT00000073705	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000071321	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000080438	processed_pseudogene	0.0	6.0	0.0	0.0
ENSSSCT00000085019	lncRNA	9.0	20.0	14.0	13.0
ENSSSCT00000070690	lncRNA	9.0	20.0	12.0	13.0
ENSSSCT00000068480	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000075239	lncRNA	0.0	6.0	6.0	2.0
ENSSSCT00000070285	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000088923	lncRNA	2.0	5.0	2.0	4.0
ENSSSCT00000077995	lncRNA	2.0	3.0	2.0	4.0
ENSSSCT00000072561	lncRNA	1.0	2.0	0.0	1.0
ENSSSCT00000086918	lncRNA	2.0	2.0	0.0	1.0
ENSSSCT00000076644	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000079088	lncRNA	2.0	0.0	0.0	0.0
ENSSSCT00000078421	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000077532	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000054834	protein_coding	201.0	142.0	293.0	204.0
ENSSSCT00000056160	protein_coding	424.0	275.0	586.0	520.0
ENSSSCT00000067455	protein_coding	429.0	278.0	599.0	521.0
ENSSSCT00000038027	protein_coding	429.0	278.0	592.0	519.0
ENSSSCT00000074548	protein_coding	428.0	278.0	592.0	519.0
ENSSSCT00000074475	protein_coding	143.0	90.0	214.0	156.0
ENSSSCT00000072981	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000073362	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000035066	protein_coding	2286.0	1870.0	2463.0	1988.0
ENSSSCT00000078861	protein_coding	2284.0	1835.0	2516.0	1995.0
ENSSSCT00000036429	protein_coding	2486.0	1967.0	2689.0	2120.0
ENSSSCT00000091269	protein_coding	2485.0	1965.0	2684.0	2120.0
ENSSSCT00000084957	protein_coding	2486.0	1967.0	2685.0	2120.0
ENSSSCT00000064660	protein_coding	2346.0	1878.0	2537.0	2019.0
ENSSSCT00000062905	protein_coding	2377.0	1904.0	2577.0	2058.0
ENSSSCT00000056772	protein_coding	2184.0	1827.0	2367.0	1920.0
ENSSSCT00000013301	protein_coding	2377.0	1904.0	2577.0	2058.0
ENSSSCT00000036455	protein_coding	2165.0	1721.0	2334.0	1851.0
ENSSSCT00000081496	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000068437	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000019759	miRNA	0.0	0.0	0.0	0.0
ENSSSCT00000021984	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000084692	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000022110	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000079441	lncRNA	0.0	1.0	4.0	0.0
ENSSSCT00000035109	protein_coding	1818.0	1171.0	1964.0	2099.0
ENSSSCT00000008557	protein_coding	1647.0	1057.0	1795.0	1920.0
ENSSSCT00000068395	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000082287	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000079711	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000035277	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000071737	lncRNA	97.0	121.0	104.0	148.0
ENSSSCT00000069200	protein_coding	76.0	68.0	27.0	107.0
ENSSSCT00000077308	lncRNA	0.0	0.0	0.0	1.0
ENSSSCT00000091580	lncRNA	12.0	4.0	4.0	2.0
ENSSSCT00000089702	processed_pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000068583	lncRNA	0.0	8.0	2.0	2.0
ENSSSCT00000085240	lncRNA	10.0	10.0	9.0	11.0
ENSSSCT00000021850	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000076649	miRNA	0.0	0.0	0.0	0.0
ENSSSCT00000081678	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000037655	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000022075	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000088900	protein_coding	2416.0	2054.0	2252.0	2617.0
ENSSSCT00000002240	protein_coding	1981.0	1750.0	1885.0	2240.0
ENSSSCT00000078182	protein_coding	2213.0	1897.0	2103.0	2491.0
ENSSSCT00000091508	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000084929	lncRNA	5.0	9.0	8.0	11.0
ENSSSCT00000073495	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000075718	lncRNA	0.0	2.0	2.0	0.0
ENSSSCT00000080310	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000085439	protein_coding	4.0	18.0	8.0	2.0
ENSSSCT00000086203	processed_pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000021016	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000020826	miRNA	0.0	0.0	0.0	0.0
ENSSSCT00000083179	snRNA	1.0	0.0	0.0	0.0
ENSSSCT00000074167	protein_coding	2.0	0.0	4.0	2.0
ENSSSCT00000003195	protein_coding	2.0	2.0	5.0	6.0
ENSSSCT00000068151	lncRNA	1.0	1.0	0.0	0.0
ENSSSCT00000072071	lncRNA	9.0	8.0	4.0	0.0
ENSSSCT00000089318	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000084905	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000079155	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000091591	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000020263	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000088938	processed_pseudogene	1.0	1.0	3.0	3.0
ENSSSCT00000073584	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000076165	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000063538	protein_coding	80.0	27.0	211.0	110.0
ENSSSCT00000024337	protein_coding	62.0	23.0	198.0	95.0
ENSSSCT00000081297	protein_coding	56.0	24.0	186.0	93.0
ENSSSCT00000090538	protein_coding	74.0	25.0	200.0	112.0
ENSSSCT00000070606	lncRNA	8.0	6.0	5.0	24.0
ENSSSCT00000029704	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000070095	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000066606	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000058147	miRNA	0.0	4.0	0.0	7.0
ENSSSCT00000073907	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000090685	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000031842	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000078941	lncRNA	0.0	0.0	4.0	0.0
ENSSSCT00000055965	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000020764	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000083803	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000090474	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000068417	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000062802	protein_coding	93.0	61.0	41.0	38.0
ENSSSCT00000076686	protein_coding	3743.0	3210.0	3664.0	3380.0
ENSSSCT00000080048	protein_coding	3547.0	3020.0	3438.0	3219.0
ENSSSCT00000090446	protein_coding	4311.0	3526.0	4093.0	3819.0
ENSSSCT00000016395	protein_coding	4147.0	3419.0	3892.0	3655.0
ENSSSCT00000074026	protein_coding	3880.0	3174.0	3640.0	3347.0
ENSSSCT00000078875	protein_coding	4370.0	3591.0	4120.0	3845.0
ENSSSCT00000088808	protein_coding	3824.0	3203.0	3593.0	3351.0
ENSSSCT00000074922	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000076870	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000039003	protein_coding	1130.0	922.0	917.0	939.0
ENSSSCT00000017362	protein_coding	1261.0	1011.0	1061.0	1047.0
ENSSSCT00000037849	protein_coding	632.0	502.0	562.0	544.0
ENSSSCT00000053066	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000073143	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000019992	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000084883	lncRNA	0.0	0.0	4.0	2.0
ENSSSCT00000069986	processed_pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000020933	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000020483	miRNA	0.0	0.0	0.0	0.0
ENSSSCT00000066494	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000080629	lncRNA	19.0	5.0	1.0	17.0
ENSSSCT00000091363	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000090084	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000088978	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000073390	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000086391	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000079671	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000066538	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000052967	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000082140	lncRNA	43.0	53.0	65.0	30.0
ENSSSCT00000086725	pseudogene	0.0	3.0	3.0	8.0
ENSSSCT00000039581	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000021940	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000003403	protein_coding	0.0	0.0	2.0	0.0
ENSSSCT00000075478	lncRNA	5.0	5.0	2.0	12.0
ENSSSCT00000091404	lncRNA	6.0	4.0	0.0	4.0
ENSSSCT00000060217	processed_pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000076798	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000052042	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000074658	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000021843	snRNA	2.0	0.0	1.0	0.0
ENSSSCT00000021006	miRNA	0.0	0.0	0.0	2.0
ENSSSCT00000083560	lncRNA	21.0	14.0	17.0	9.0
ENSSSCT00000040493	lncRNA	4.0	0.0	4.0	0.0
ENSSSCT00000068821	lncRNA	0.0	6.0	0.0	2.0
ENSSSCT00000091539	lncRNA	0.0	8.0	0.0	0.0
ENSSSCT00000084192	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000089541	protein_coding	72.0	51.0	65.0	44.0
ENSSSCT00000004764	protein_coding	36.0	29.0	29.0	19.0
ENSSSCT00000067298	protein_coding	1069.0	888.0	1182.0	1034.0
ENSSSCT00000024077	protein_coding	798.0	696.0	961.0	785.0
ENSSSCT00000006487	protein_coding	226.0	182.0	278.0	279.0
ENSSSCT00000083798	protein_coding	316.0	288.0	415.0	413.0
ENSSSCT00000067093	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000070882	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000001660	protein_coding	8596.0	6877.0	7090.0	7887.0
ENSSSCT00000054492	protein_coding	8796.0	7022.0	7224.0	8094.0
ENSSSCT00000032514	protein_coding	0.0	0.0	4.0	0.0
ENSSSCT00000089721	processed_pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000025941	snRNA	0.0	0.0	2.0	0.0
ENSSSCT00000021395	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000087180	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000024283	miRNA	1.0	0.0	0.0	0.0
ENSSSCT00000037947	protein_coding	0.0	2.0	12.0	6.0
ENSSSCT00000064701	protein_coding	0.0	2.0	12.0	6.0
ENSSSCT00000026171	protein_coding	0.0	2.0	12.0	6.0
ENSSSCT00000030783	protein_coding	0.0	2.0	12.0	6.0
ENSSSCT00000045757	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000085190	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000072968	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000059338	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000070183	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000086328	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000064061	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000074566	lncRNA	8.0	8.0	12.0	13.0
ENSSSCT00000090104	pseudogene	2.0	0.0	4.0	3.0
ENSSSCT00000064299	protein_coding	116.0	57.0	149.0	68.0
ENSSSCT00000060727	protein_coding	119.0	60.0	156.0	72.0
ENSSSCT00000087441	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000082952	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000067887	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000072002	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000086650	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000046629	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000063964	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000040727	protein_coding	548.0	352.0	822.0	828.0
ENSSSCT00000041950	protein_coding	547.0	352.0	818.0	824.0
ENSSSCT00000040291	protein_coding	674.0	420.0	961.0	983.0
ENSSSCT00000039408	protein_coding	674.0	419.0	959.0	983.0
ENSSSCT00000075818	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000019757	miRNA	4.0	4.0	10.0	0.0
ENSSSCT00000074310	processed_pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000016842	protein_coding	3.0	1.0	3.0	1.0
ENSSSCT00000021155	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000090789	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000068454	lncRNA	7.0	0.0	0.0	1.0
ENSSSCT00000089483	lncRNA	0.0	0.0	6.0	0.0
ENSSSCT00000085447	pseudogene	0.0	2.0	4.0	8.0
ENSSSCT00000084261	lncRNA	0.0	0.0	2.0	0.0
ENSSSCT00000089394	lncRNA	23.0	13.0	16.0	20.0
ENSSSCT00000065804	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000046995	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000061755	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000090370	lncRNA	8.0	2.0	0.0	4.0
ENSSSCT00000082842	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000083188	pseudogene	2.0	2.0	0.0	0.0
ENSSSCT00000021666	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000081772	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000074165	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000060936	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000083460	lncRNA	0.0	0.0	0.0	2.0
ENSSSCT00000071360	lncRNA	0.0	3.0	2.0	0.0
ENSSSCT00000070613	lncRNA	2.0	8.0	0.0	0.0
ENSSSCT00000071098	processed_pseudogene	0.0	0.0	2.0	1.0
ENSSSCT00000029883	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000079705	lncRNA	2.0	0.0	0.0	0.0
ENSSSCT00000067897	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000068124	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000080497	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000086021	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000055075	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000050514	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000073792	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000037702	miRNA	0.0	0.0	1.0	0.0
ENSSSCT00000069846	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000068708	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000057050	protein_coding	4.0	2.0	0.0	4.0
ENSSSCT00000049409	protein_coding	4.0	0.0	0.0	2.0
ENSSSCT00000057645	protein_coding	2.0	2.0	0.0	2.0
ENSSSCT00000060299	protein_coding	2.0	2.0	0.0	2.0
ENSSSCT00000069204	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000076846	lncRNA	0.0	3.0	0.0	0.0
ENSSSCT00000076633	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000073771	processed_pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000091642	lncRNA	3.0	0.0	3.0	0.0
ENSSSCT00000066471	lncRNA	1.0	0.0	1.0	0.0
ENSSSCT00000034218	protein_coding	0.0	1.0	1.0	0.0
ENSSSCT00000071957	lncRNA	4.0	4.0	16.0	3.0
ENSSSCT00000079795	lncRNA	4.0	0.0	0.0	0.0
ENSSSCT00000021629	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000020624	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000067192	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000014747	protein_coding	35.0	20.0	39.0	27.0
ENSSSCT00000069052	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000082742	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000080641	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000084111	lncRNA	5.0	0.0	1.0	4.0
ENSSSCT00000066778	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000068314	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000021410	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000067105	protein_coding	1.0	0.0	0.0	0.0
ENSSSCT00000040198	protein_coding	24.0	16.0	15.0	12.0
ENSSSCT00000043118	protein_coding	569.0	519.0	577.0	512.0
ENSSSCT00000078852	protein_coding	156.0	116.0	129.0	176.0
ENSSSCT00000078813	protein_coding	374.0	350.0	383.0	351.0
ENSSSCT00000090238	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000021529	miRNA	0.0	0.0	0.0	0.0
ENSSSCT00000080031	lncRNA	3.0	2.0	7.0	7.0
ENSSSCT00000022188	snRNA	2.0	0.0	0.0	1.0
ENSSSCT00000015647	protein_coding	103.0	59.0	164.0	124.0
ENSSSCT00000043401	protein_coding	106.0	65.0	178.0	130.0
ENSSSCT00000040784	protein_coding	106.0	59.0	167.0	124.0
ENSSSCT00000069391	protein_coding	73.0	41.0	127.0	96.0
ENSSSCT00000019786	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000059246	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000090200	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000086255	lncRNA	14038.0	12098.0	11222.0	11716.0
ENSSSCT00000079762	lncRNA	11885.0	10295.0	9328.0	9806.0
ENSSSCT00000090709	protein_coding	10.0	0.0	4.0	3.0
ENSSSCT00000074441	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000070998	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000076244	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000079126	processed_pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000025847	protein_coding	1441.0	1059.0	1541.0	1421.0
ENSSSCT00000047433	protein_coding	1595.0	1176.0	1660.0	1594.0
ENSSSCT00000039739	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000018298	protein_coding	1441.0	1402.0	1151.0	1194.0
ENSSSCT00000072733	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000076149	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000052424	protein_coding	739.0	542.0	647.0	669.0
ENSSSCT00000046011	protein_coding	700.0	536.0	616.0	658.0
ENSSSCT00000005294	protein_coding	697.0	518.0	610.0	633.0
ENSSSCT00000020351	snRNA	5.0	1.0	1.0	0.0
ENSSSCT00000088408	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000070495	lncRNA	0.0	2.0	6.0	0.0
ENSSSCT00000089442	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000084225	protein_coding	1.0	2.0	0.0	0.0
ENSSSCT00000020221	miRNA	0.0	0.0	0.0	0.0
ENSSSCT00000070116	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000004264	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000090917	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000073099	lncRNA	0.0	0.0	1.0	0.0
ENSSSCT00000013820	protein_coding	11272.0	9755.0	6308.0	6946.0
ENSSSCT00000055062	protein_coding	8038.0	7325.0	3866.0	4372.0
ENSSSCT00000060332	protein_coding	10711.0	9331.0	5852.0	6609.0
ENSSSCT00000040325	protein_coding	10677.0	9289.0	5847.0	6539.0
ENSSSCT00000045808	protein_coding	7825.0	7121.0	3681.0	4214.0
ENSSSCT00000074586	protein_coding	6562.0	5075.0	8199.0	7587.0
ENSSSCT00000078543	protein_coding	5781.0	4534.0	7263.0	6807.0
ENSSSCT00000064166	protein_coding	6666.0	5139.0	8366.0	7756.0
ENSSSCT00000026565	protein_coding	6628.0	5126.0	8333.0	7701.0
ENSSSCT00000060561	protein_coding	107.0	83.0	114.0	76.0
ENSSSCT00000069486	protein_coding	127.0	94.0	133.0	85.0
ENSSSCT00000024613	protein_coding	74.0	46.0	36.0	114.0
ENSSSCT00000088707	protein_coding	52.0	37.0	17.0	93.0
ENSSSCT00000081153	protein_coding	13.0	20.0	8.0	34.0
ENSSSCT00000088213	protein_coding	11.0	12.0	4.0	31.0
ENSSSCT00000091366	protein_coding	3.0	9.0	3.0	19.0
ENSSSCT00000091333	protein_coding	23.0	18.0	4.0	46.0
ENSSSCT00000019978	snoRNA	34.0	16.0	30.0	24.0
ENSSSCT00000068112	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000079742	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000004433	protein_coding	1.0	0.0	3.0	0.0
ENSSSCT00000083111	protein_coding	1.0	0.0	3.0	0.0
ENSSSCT00000040733	protein_coding	1325.0	796.0	1620.0	1798.0
ENSSSCT00000024458	protein_coding	1184.0	707.0	1452.0	1644.0
ENSSSCT00000041132	protein_coding	1166.0	701.0	1411.0	1621.0
ENSSSCT00000047595	protein_coding	1226.0	734.0	1465.0	1680.0
ENSSSCT00000044355	protein_coding	1167.0	705.0	1435.0	1611.0
ENSSSCT00000065439	protein_coding	1161.0	705.0	1426.0	1607.0
ENSSSCT00000063246	protein_coding	1137.0	685.0	1390.0	1561.0
ENSSSCT00000091254	protein_coding	0.0	0.0	0.0	2.0
ENSSSCT00000019798	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000076516	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000066765	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000072474	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000078525	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000010069	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000076981	lncRNA	0.0	0.0	2.0	0.0
ENSSSCT00000020627	snRNA	0.0	0.0	1.0	0.0
ENSSSCT00000067660	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000073007	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000071773	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000081207	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000021051	miRNA	1.0	3.0	3.0	4.0
ENSSSCT00000068526	lncRNA	2.0	0.0	2.0	0.0
ENSSSCT00000090949	lncRNA	0.0	6.0	0.0	1.0
ENSSSCT00000085582	processed_pseudogene	0.0	2.0	0.0	3.0
ENSSSCT00000070447	pseudogene	2.0	2.0	0.0	0.0
ENSSSCT00000086857	lncRNA	3.0	4.0	0.0	0.0
ENSSSCT00000074804	lncRNA	0.0	4.0	0.0	0.0
ENSSSCT00000066638	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000074578	snRNA	33.0	25.0	15.0	8.0
ENSSSCT00000061321	protein_coding	0.0	4.0	0.0	1.0
ENSSSCT00000088058	pseudogene	0.0	0.0	0.0	4.0
ENSSSCT00000087580	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000021398	Y_RNA	0.0	0.0	0.0	0.0
ENSSSCT00000083633	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000067589	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000080109	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000022521	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000039301	protein_coding	0.0	0.0	2.0	0.0
ENSSSCT00000055285	protein_coding	398.0	327.0	229.0	326.0
ENSSSCT00000030549	protein_coding	452.0	341.0	260.0	341.0
ENSSSCT00000047782	protein_coding	450.0	341.0	261.0	339.0
ENSSSCT00000089535	lncRNA	23.0	15.0	16.0	21.0
ENSSSCT00000086944	lncRNA	23.0	17.0	16.0	21.0
ENSSSCT00000071761	lncRNA	25.0	11.0	9.0	16.0
ENSSSCT00000049124	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000021624	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000068861	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000051254	miRNA	0.0	0.0	0.0	0.0
ENSSSCT00000090377	processed_pseudogene	0.0	0.0	2.0	2.0
ENSSSCT00000077147	lncRNA	100.0	88.0	68.0	34.0
ENSSSCT00000079251	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000074778	lncRNA	2.0	0.0	0.0	0.0
ENSSSCT00000028145	protein_coding	15.0	14.0	13.0	30.0
ENSSSCT00000082031	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000022204	snRNA	0.0	4.0	0.0	0.0
ENSSSCT00000090927	lncRNA	25.0	20.0	24.0	28.0
ENSSSCT00000074470	lncRNA	7.0	2.0	3.0	2.0
ENSSSCT00000072762	lncRNA	1.0	2.0	1.0	0.0
ENSSSCT00000081316	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000078705	lncRNA	2.0	2.0	0.0	0.0
ENSSSCT00000067909	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000076112	lncRNA	210.0	182.0	242.0	147.0
ENSSSCT00000021442	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000069160	lncRNA	1.0	0.0	0.0	0.0
ENSSSCT00000076448	lncRNA	2.0	4.0	1.0	0.0
ENSSSCT00000087787	lncRNA	11.0	0.0	12.0	6.0
ENSSSCT00000081852	processed_pseudogene	0.0	0.0	0.0	1.0
ENSSSCT00000088980	lncRNA	1.0	0.0	0.0	0.0
ENSSSCT00000089669	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000088335	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000074592	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000084781	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000091585	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000066946	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000074012	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000081403	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000090643	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000080204	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000090207	protein_coding	2.0	0.0	10.0	0.0
ENSSSCT00000078968	lncRNA	0.0	0.0	0.0	0.0
ENSSSCT00000020379	snRNA	0.0	0.0	0.0	0.0
ENSSSCT00000020390	snoRNA	0.0	0.0	0.0	0.0
ENSSSCT00000052523	protein_coding	0.0	0.0	0.0	0.0
